word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
adhere,9,9-12,advanced_9_to_12,3013,1475,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.703,11.037,30.22,advanced_seed,advanced_9_to_12.csv
adhesive,11,9-12,advanced_9_to_12,7010,423,false,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.582,9.109,30.946,advanced_seed,advanced_9_to_12.csv
adjacent,7,6-8,intermediate_6_to_8,331,45,true,adj,tier2_nawl_academic+nawl_rank_331+grade_estimate_7,intermediate,6.044,29.892,11.918,intermediate_seed,intermediate_6_to_8.csv
adjective,5,k-5th grade,beginner_k_to_5,947,,true,n,tier2_fry_filtered+fry_rank_947+grade5_week29_item7,beginner,27.0,9.0,8.1,beginner_seed,beginner_k_to_5.csv
adjoin,10,9-12,advanced_9_to_12,5012,813,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.549,10.832,30.041,advanced_seed,advanced_9_to_12.csv
adjourn,10,9-12,advanced_9_to_12,6011,997,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.802,8.402,29.102,advanced_seed,advanced_9_to_12.csv
adjudicate,10,9-12,advanced_9_to_12,6012,584,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.664,9.219,31.042,advanced_seed,advanced_9_to_12.csv
adjunct,11,9-12,advanced_9_to_12,7011,199,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.392,7.856,28.624,advanced_seed,advanced_9_to_12.csv
adjust,8,6-8,intermediate_6_to_8,2208,31,false,n,tier1_ngsl_general+ngsl_rank_2208+grade_estimate_8,intermediate,4.768,29.79,9.129,intermediate_seed,intermediate_6_to_8.csv
adjustment,8,6-8,intermediate_6_to_8,2717,21,false,n,tier1_ngsl_general+ngsl_rank_2717+grade_estimate_8,intermediate,3.895,30.193,11.144,intermediate_seed,intermediate_6_to_8.csv
administer,9,9-12,advanced_9_to_12,3015,1957,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.976,11.135,31.006,advanced_seed,advanced_9_to_12.csv
administration,6,6-8,intermediate_6_to_8,1046,86,false,n,tier1_ngsl_general+ngsl_rank_1046+grade_estimate_6,intermediate,4.189,30.586,12.988,intermediate_seed,intermediate_6_to_8.csv
admiral,10,9-12,advanced_9_to_12,5013,960,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.792,10.389,30.091,advanced_seed,advanced_9_to_12.csv
admiralty,12,9-12,advanced_9_to_12,9011,296,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.491,8.489,29.44,advanced_seed,advanced_9_to_12.csv
admire,8,6-8,intermediate_6_to_8,2347,28,false,n,tier1_ngsl_general+ngsl_rank_2347+grade_estimate_8,intermediate,4.748,29.764,9.106,intermediate_seed,intermediate_6_to_8.csv
admissible,11,9-12,advanced_9_to_12,7012,442,false,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.593,8.624,29.559,advanced_seed,advanced_9_to_12.csv
admission,7,6-8,intermediate_6_to_8,490,31,true,n,tier2_nawl_academic+nawl_rank_490+grade_estimate_7,intermediate,5.968,30.29,13.229,intermediate_seed,intermediate_6_to_8.csv
admit,6,6-8,intermediate_6_to_8,1034,88,false,n,tier1_ngsl_general+ngsl_rank_1034+grade_estimate_6,intermediate,4.995,30.093,9.394,intermediate_seed,intermediate_6_to_8.csv
admitted,5,k-5th grade,beginner_k_to_5,311,,false,v,elementary_fill+grade5+grade5_week16_item11,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
admonish,10,9-12,advanced_9_to_12,6013,214,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.41,8.38,29.345,advanced_seed,advanced_9_to_12.csv
adobe,11,9-12,advanced_9_to_12,7013,253,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.252,8.436,28.694,advanced_seed,advanced_9_to_12.csv
adolescent,6,6-8,intermediate_6_to_8,126,70,true,adj,tier2_nawl_academic+nawl_rank_126+grade_estimate_6,intermediate,6.142,30.022,12.032,intermediate_seed,intermediate_6_to_8.csv
adopt,7,6-8,intermediate_6_to_8,1243,70,false,n,tier1_ngsl_general+ngsl_rank_1243+grade_estimate_7,intermediate,4.942,30.022,9.332,intermediate_seed,intermediate_6_to_8.csv
adoption,4,k-5th grade,beginner_k_to_5,674,,false,n,elementary_fill+grade4+grade4_week34_item14,beginner,29.0,8.0,4.1,beginner_seed,beginner_k_to_5.csv
adorable,2,k-5th grade,beginner_k_to_5,547,,false,adj,elementary_fill+grade2+grade2_week35_item3,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
adore,9,9-12,advanced_9_to_12,4005,847,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.56,10.846,30.053,advanced_seed,advanced_9_to_12.csv
adorn,10,9-12,advanced_9_to_12,5014,558,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.453,10.703,29.928,advanced_seed,advanced_9_to_12.csv
adrenaline,11,9-12,advanced_9_to_12,8016,121,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.27,8.194,29.182,advanced_seed,advanced_9_to_12.csv
adrift,11,9-12,advanced_9_to_12,8017,218,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.215,8.386,28.651,advanced_seed,advanced_9_to_12.csv
adult,6,6-8,intermediate_6_to_8,880,107,false,n,tier1_ngsl_general+ngsl_rank_880+grade_estimate_6,intermediate,9.041,29.155,7.448,intermediate_seed,intermediate_6_to_8.csv
adultery,10,9-12,advanced_9_to_12,6014,371,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.549,8.565,29.507,advanced_seed,advanced_9_to_12.csv
advance,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,280,113,false,n,elementary_fill+grade4+grade4_week14_item20 | tier1_ngsl_general+ngsl_rank_844+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.254,21.172,8.863,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
advantage,6,6-8,intermediate_6_to_8,773,124,false,n,tier1_ngsl_general+ngsl_rank_773+grade_estimate_6,intermediate,8.276,29.202,8.189,intermediate_seed,intermediate_6_to_8.csv
advent,10,9-12,advanced_9_to_12,5015,797,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.544,10.825,30.035,advanced_seed,advanced_9_to_12.csv
adventure,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,229,22,false,n,elementary_fill+grade4+grade4_week12_item9 | tier1_ngsl_general+ngsl_rank_2667+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,19.903,20.704,7.754,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
adverb,12,9-12,advanced_9_to_12,9012,250,true,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+academic_exact,advanced,0.249,9.432,32.69,advanced_seed,advanced_9_to_12.csv
adversary,10,9-12,advanced_9_to_12,5016,482,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.615,10.654,30.584,advanced_seed,advanced_9_to_12.csv
adverse,7,6-8,intermediate_6_to_8,450,35,true,adj,tier2_nawl_academic+nawl_rank_450+grade_estimate_7,intermediate,5.992,29.323,11.157,intermediate_seed,intermediate_6_to_8.csv
advertise,6,6-8,intermediate_6_to_8,1172,75,false,v,tier1_ngsl_general+ngsl_rank_1172+grade_estimate_6,intermediate,4.158,30.044,10.051,intermediate_seed,intermediate_6_to_8.csv
advertisement,7,6-8,intermediate_6_to_8,1941,38,false,n,tier1_ngsl_general+ngsl_rank_1941+grade_estimate_7,intermediate,4.009,30.345,12.777,intermediate_seed,intermediate_6_to_8.csv
advice,6,6-8,intermediate_6_to_8,1040,87,false,n,tier1_ngsl_general+ngsl_rank_1040+grade_estimate_6,intermediate,4.992,30.089,9.391,intermediate_seed,intermediate_6_to_8.csv
advise,7,6-8,intermediate_6_to_8,1745,44,false,v,tier1_ngsl_general+ngsl_rank_1745+grade_estimate_7,intermediate,4.839,29.886,9.213,intermediate_seed,intermediate_6_to_8.csv
adviser,8,6-8,intermediate_6_to_8,2201,31,false,n,tier1_ngsl_general+ngsl_rank_2201+grade_estimate_8,intermediate,3.968,29.29,9.129,intermediate_seed,intermediate_6_to_8.csv
advocacy,9,9-12,advanced_9_to_12,4006,457,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.602,10.635,30.569,advanced_seed,advanced_9_to_12.csv
advocate,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,231,29,false,n,elementary_fill+grade5+grade5_week12_item11 | tier1_ngsl_general+ngsl_rank_2316+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,19.955,21.273,9.214,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
aegis,12,9-12,advanced_9_to_12,9013,142,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.109,8.245,28.527,advanced_seed,advanced_9_to_12.csv
aerate,12,9-12,advanced_9_to_12,9014,143,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.111,8.748,29.929,advanced_seed,advanced_9_to_12.csv
aerial,9,9-12,advanced_9_to_12,4007,762,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.533,10.81,30.021,advanced_seed,advanced_9_to_12.csv
aerobics,10,9-12,advanced_9_to_12,5017,566,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.656,10.708,30.632,advanced_seed,advanced_9_to_12.csv
aerodynamic,11,9-12,advanced_9_to_12,8018,169,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.352,8.302,30.777,advanced_seed,advanced_9_to_12.csv
aeronautics,12,9-12,advanced_9_to_12,9015,157,true,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+academic_suffix,advanced,-0.666,9.278,34.756,advanced_seed,advanced_9_to_12.csv
aerosol,8,6-8,intermediate_6_to_8,939,2,true,n,tier2_nawl_academic+nawl_rank_939+grade_estimate_8,intermediate,5.648,28.863,10.755,intermediate_seed,intermediate_6_to_8.csv
aerospace,10,9-12,advanced_9_to_12,5018,781,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.739,10.819,30.729,advanced_seed,advanced_9_to_12.csv
aesthetic,7,6-8,intermediate_6_to_8,355,44,true,adj,tier2_nawl_academic+nawl_rank_355+grade_estimate_7,intermediate,6.039,29.886,11.913,intermediate_seed,intermediate_6_to_8.csv
afar,11,9-12,advanced_9_to_12,8020,153,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.127,7.77,28.549,advanced_seed,advanced_9_to_12.csv
affable,11,9-12,advanced_9_to_12,8021,176,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.362,7.816,28.589,advanced_seed,advanced_9_to_12.csv
affair,7,6-8,intermediate_6_to_8,1448,58,false,n,tier1_ngsl_general+ngsl_rank_1448+grade_estimate_7,intermediate,4.9,29.966,9.283,intermediate_seed,intermediate_6_to_8.csv
affect,2,k-5th grade,beginner_k_to_5,141,,false,n,elementary_fill+grade2+grade2_week9_item13,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
affection,4,k-5th grade,beginner_k_to_5,651,,false,n,elementary_fill+grade4+grade4_week33_item11,beginner,29.0,8.0,4.1,beginner_seed,beginner_k_to_5.csv
affidavit,10,9-12,advanced_9_to_12,6015,342,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.528,8.537,29.483,advanced_seed,advanced_9_to_12.csv
affiliate,9,9-12,advanced_9_to_12,3018,1099,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.827,11.436,32.231,advanced_seed,advanced_9_to_12.csv
affinity,10,9-12,advanced_9_to_12,5019,892,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.773,11.364,32.169,advanced_seed,advanced_9_to_12.csv
affirm,8,6-8,intermediate_6_to_8,757,14,true,n,tier2_nawl_academic+nawl_rank_757+grade_estimate_8,intermediate,6.628,29.604,10.966,intermediate_seed,intermediate_6_to_8.csv
affix,11,9-12,advanced_9_to_12,8022,179,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.166,8.321,28.594,advanced_seed,advanced_9_to_12.csv
afflict,10,9-12,advanced_9_to_12,5020,550,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.649,10.199,29.924,advanced_seed,advanced_9_to_12.csv
affluence,11,9-12,advanced_9_to_12,8023,207,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.402,8.869,30.736,advanced_seed,advanced_9_to_12.csv
affluent,10,9-12,advanced_9_to_12,5021,398,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.566,10.589,30.527,advanced_seed,advanced_9_to_12.csv
afford,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,569,56,false,n,elementary_fill+grade4+grade4_week29_item9 | tier1_ngsl_general+ngsl_rank_1488+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.892,20.956,7.274,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
affront,11,9-12,advanced_9_to_12,8024,253,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.452,7.936,28.694,advanced_seed,advanced_9_to_12.csv
afield,11,9-12,advanced_9_to_12,8025,350,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.334,8.545,28.789,advanced_seed,advanced_9_to_12.csv
afloat,11,9-12,advanced_9_to_12,7014,241,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.24,8.42,28.68,advanced_seed,advanced_9_to_12.csv
afoot,12,9-12,advanced_9_to_12,9016,166,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.147,8.296,28.572,advanced_seed,advanced_9_to_12.csv
afore,11,9-12,advanced_9_to_12,7015,229,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.227,8.403,28.665,advanced_seed,advanced_9_to_12.csv
afraid,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,944,63,false,adj,tier2_fry_filtered+fry_rank_944+grade5_week29_item4 | tier1_ngsl_general+ngsl_rank_1353+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,20.918,20.991,7.304,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
aft,11,9-12,advanced_9_to_12,7016,180,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.167,7.823,28.595,advanced_seed,advanced_9_to_12.csv
after,1,k-5th grade,beginner_k_to_5,10,,false,prep,tier1_dolch+dolch_grade1+fry_overlap+grade2_week4_item2,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
aftermath,9,9-12,advanced_9_to_12,4008,690,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.707,10.776,30.692,advanced_seed,advanced_9_to_12.csv
afternoon,2,k-5th grade,beginner_k_to_5,300,,false,n,tier2_fry_filtered+fry_rank_300+grade_estimated_from_fry_rank,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
afterward,8,6-8,intermediate_6_to_8,759,13,true,n,tier2_nawl_academic+nawl_rank_759+grade_estimate_8,intermediate,5.817,29.589,11.653,intermediate_seed,intermediate_6_to_8.csv
afterwards,5,k-5th grade,beginner_k_to_5,49,,false,n,elementary_fill+grade5+grade5_week3_item9,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
again,1,k-5th grade,beginner_k_to_5,20,,false,adv,tier1_dolch+dolch_grade1+fry_overlap+grade2_week16_item5,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
against,4,k-5th grade,beginner_k_to_5,368,,false,prep,tier2_fry_filtered+fry_rank_368+grade4_week7_item8,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
age,2,k-5th grade,beginner_k_to_5,652,,false,n,tier2_fry_filtered+fry_rank_652+grade2_week31_item15,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
agency,6,6-8,intermediate_6_to_8,970,96,false,n,tier1_ngsl_general+ngsl_rank_970+grade_estimate_6,intermediate,9.015,29.12,7.418,intermediate_seed,intermediate_6_to_8.csv
agenda,7,6-8,intermediate_6_to_8,2030,35,false,n,tier1_ngsl_general+ngsl_rank_2030+grade_estimate_7,intermediate,4.792,29.823,9.157,intermediate_seed,intermediate_6_to_8.csv
agent,6,6-8,intermediate_6_to_8,992,92,false,adj,tier1_ngsl_general+ngsl_rank_992+grade_estimate_6,intermediate,9.005,29.107,7.406,intermediate_seed,intermediate_6_to_8.csv
aggravate,9,9-12,advanced_9_to_12,4009,833,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.755,11.341,32.148,advanced_seed,advanced_9_to_12.csv
aggregate,6,6-8,intermediate_6_to_8,207,58,true,v,tier2_nawl_academic+nawl_rank_207+grade_estimate_6,intermediate,6.1,30.466,13.383,intermediate_seed,intermediate_6_to_8.csv
aggression,9,9-12,advanced_9_to_12,3019,1315,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.873,11.498,32.286,advanced_seed,advanced_9_to_12.csv
aggressive,8,6-8,intermediate_6_to_8,2467,26,false,adj,tier1_ngsl_general+ngsl_rank_2467+grade_estimate_8,intermediate,3.934,30.245,11.189,intermediate_seed,intermediate_6_to_8.csv
aggressor,11,9-12,advanced_9_to_12,8026,160,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.338,8.284,29.261,advanced_seed,advanced_9_to_12.csv
aggrieved,11,9-12,advanced_9_to_12,8027,260,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.459,8.445,29.402,advanced_seed,advanced_9_to_12.csv
aghast,12,9-12,advanced_9_to_12,9017,152,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.126,8.268,28.547,advanced_seed,advanced_9_to_12.csv
agile,10,9-12,advanced_9_to_12,6016,320,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.311,8.515,28.763,advanced_seed,advanced_9_to_12.csv
agility,5,k-5th grade,beginner_k_to_5,227,,false,n,elementary_fill+grade5+grade5_week12_item7,beginner,29.0,7.5,3.4,beginner_seed,beginner_k_to_5.csv
agitate,9,9-12,advanced_9_to_12,4011,1081,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.823,10.93,31.526,advanced_seed,advanced_9_to_12.csv
agnostic,12,9-12,advanced_9_to_12,9018,135,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.297,8.229,29.213,advanced_seed,advanced_9_to_12.csv
ago,2,k-5th grade,beginner_k_to_5,449,,false,n,tier2_fry_filtered+fry_rank_449+grade2_week13_item16,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
agony,9,9-12,advanced_9_to_12,3020,1506,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.708,11.045,30.226,advanced_seed,advanced_9_to_12.csv
agrarian,11,9-12,advanced_9_to_12,7017,354,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.537,8.549,29.493,advanced_seed,advanced_9_to_12.csv
agree,6,6-8,intermediate_6_to_8,420,240,false,v,tier1_ngsl_general+ngsl_rank_420+grade_estimate_6,intermediate,9.239,29.418,7.679,intermediate_seed,intermediate_6_to_8.csv
agreeable,2,k-5th grade,beginner_k_to_5,549,,false,adj,elementary_fill+grade2+grade2_week35_item5,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
agreed,5,k-5th grade,beginner_k_to_5,930,,false,v,tier2_fry_filtered+fry_rank_930+grade_estimated_from_fry_rank,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
agreement,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,180,122,false,n,elementary_fill+grade5+grade5_week9_item20 | tier1_ngsl_general+ngsl_rank_785+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,20.272,21.696,9.584,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
agricultural,8,6-8,intermediate_6_to_8,2212,31,false,adj,tier1_ngsl_general+ngsl_rank_2212+grade_estimate_8,intermediate,3.968,29.79,11.329,intermediate_seed,intermediate_6_to_8.csv
agriculture,7,6-8,intermediate_6_to_8,356,44,true,n,tier2_nawl_academic+nawl_rank_356+grade_estimate_7,intermediate,6.039,29.886,13.413,intermediate_seed,intermediate_6_to_8.csv
ahead,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,915,95,false,n,tier2_fry_filtered+fry_rank_915+grade5_week26_item5 | tier1_ngsl_general+ngsl_rank_974+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,21.013,21.117,7.415,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
aid,7,6-8,intermediate_6_to_8,1305,66,false,n,tier1_ngsl_general+ngsl_rank_1305+grade_estimate_7,intermediate,5.928,29.505,9.317,intermediate_seed,intermediate_6_to_8.csv
aide,9,9-12,advanced_9_to_12,4012,525,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.437,10.183,29.91,advanced_seed,advanced_9_to_12.csv
ail,9,9-12,advanced_9_to_12,4013,611,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.476,10.234,29.955,advanced_seed,advanced_9_to_12.csv
